SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status,Inventory_Risk,Days_Of_Inventory,Purchase_Year,Purchase_Month,Purchase_Day
SKU_11796,Household,C,FreshMart Suppliers,Kolkata Warehouse,2023-09-18 00:00:00,2024-01-04,45,458.0,1,11,23.88,686.54,166,59,6.0,26632.54,95.99,Low Stock,High Risk,19.179229480737018,2024,January,4
SKU_13845,Produce,B,FreshMart Suppliers,Chennai Warehouse,2024-11-06 00:00:00,2025-02-20,204,388.0,9,10,44.77,1433.37,125,83,6.0,28143.0,96.14,Overstock,Low Risk,8.666517757426847,2025,February,20
SKU_12553,Snacks,B,Metro Supply Co,Bangalore Warehouse,2023-02-22 00:00:00,2023-04-16,203,454.0,15,14,9.72,310.42,94,53,11.0,28239.22,93.25,Overstock,Low Risk,46.70781893004115,2023,April,16
SKU_12800,Bakery,B,FreshMart Suppliers,Delhi Warehouse,2023-05-31 00:00:00,2023-09-25,273,388.0,7,7,29.49,879.7371887159533,116,60,10.0,35008.28,90.37,Critical,High Risk,13.157002373685996,2023,September,25
SKU_10936,Frozen Foods,C,FreshMart Suppliers,Mumbai Warehouse,2023-05-24 00:00:00,2023-08-06,185,467.0,6,6,20.97,625.09,116,82,12.0,23312.4,97.48,Low Stock,High Risk,22.269909394372913,2023,August,6
SKU_16509,Beverages,A,NextGen Traders,Kolkata Warehouse,2023-10-06 00:00:00,2024-01-30,145,271.0,12,8,49.75,1952.53,76,84,7.0,7981.1,97.48,Overstock,Low Risk,5.447236180904523,2024,January,30
SKU_10824,Household,C,Global Retail Supply,Mumbai Warehouse,2023-09-14 00:00:00,2023-10-16,32,444.0,1,15,33.36,739.15,140,43,10.0,18786.81,87.79,Critical,High Risk,13.309352517985612,2023,October,16
SKU_14321,Personal Care,B,Urban Wholesale,Bangalore Warehouse,2024-02-03 00:00:00,2024-04-24,387,544.0,9,1,19.68,478.8,133,34,15.0,24126.58,97.41,Critical,High Risk,27.64227642276423,2024,April,24
SKU_13401,Beverages,A,Global Retail Supply,Mumbai Warehouse,2024-04-12 00:00:00,2024-06-07,152,531.0,0,7,17.37,687.03,92,70,10.0,21451.46,84.17,Low Stock,High Risk,30.569948186528496,2024,June,7
SKU_11389,Personal Care,B,NextGen Traders,Mumbai Warehouse,2024-03-08 00:00:00,2024-06-04,109,422.0,6,6,35.02,1100.01,78,50,11.0,44774.97,92.65,Critical,High Risk,12.050256996002283,2024,June,4
SKU_13564,Beverages,C,Metro Supply Co,Bangalore Warehouse,2023-07-21 00:00:00,2023-08-16,240,631.0,12,5,32.23,1016.29,151,45,5.0,37549.26,88.42,Overstock,Low Risk,19.578032888613095,2023,August,16
SKU_10884,Frozen Foods,C,Prime Distribution,Kolkata Warehouse,2023-09-06 00:00:00,2023-10-03,132,417.0,16,12,24.24,746.26,99,79,1.0,46068.69,90.62,Overstock,Low Risk,17.202970297029704,2023,October,3
SKU_14867,Snacks,A,Urban Wholesale,Bangalore Warehouse,2023-03-17 00:00:00,2023-03-25,110,200.0,21,2,52.33,1526.38,138,63,9.0,17293.4,86.67,Normal,Low Risk,3.82189948404357,2023,March,25
SKU_11868,Personal Care,A,NextGen Traders,Delhi Warehouse,2024-07-14 00:00:00,2024-07-25,52,468.0,19,12,40.35,1466.99,150,52,8.0,17462.85,88.52,Overstock,Low Risk,11.598513011152416,2024,July,25
SKU_10010,Beverages,A,Global Retail Supply,Delhi Warehouse,2024-01-06 00:00:00,2024-02-04,391,463.0,17,7,50.65,2023.29,41,76,10.0,14866.85,90.39,Critical,High Risk,9.14116485686081,2024,February,4
SKU_13415,Produce,B,Urban Wholesale,Kolkata Warehouse,2024-08-13 00:00:00,2024-10-16,257,416.0,3,1,47.18,1110.87,108,35,3.0,24450.15,89.27,Low Stock,High Risk,8.817295464179738,2024,October,16
SKU_11463,Household,C,Prime Distribution,Delhi Warehouse,2023-06-05 00:00:00,2023-08-13,141,342.0,7,10,51.22,1031.93,104,33,11.0,28051.98,92.59,Low Stock,High Risk,6.677079265911753,2023,August,13
SKU_10806,Snacks,A,Metro Supply Co,Delhi Warehouse,2024-05-10 00:00:00,2024-05-14,142,80.0,16,11,17.57,494.59,101,91,14.0,3347.32,97.06,Overstock,Low Risk,4.553215708594195,2024,May,14
SKU_15938,Produce,C,Prime Distribution,Kolkata Warehouse,2023-11-21 00:00:00,2024-02-22,20,546.0,0,8,26.52,851.33,179,60,3.0,59825.64,98.19,Normal,Low Risk,20.58823529411765,2024,February,22
SKU_15271,Dairy,A,Global Retail Supply,Mumbai Warehouse,2023-06-08 00:00:00,2023-06-11,331,330.0,10,0,34.73,972.87,170,61,7.0,29172.31,92.47,Critical,High Risk,9.50187158076591,2023,June,11
SKU_14068,Frozen Foods,A,Urban Wholesale,Kolkata Warehouse,2024-08-26 00:00:00,2024-09-18,318,515.0,10,13,48.21,978.83,109,64,11.0,41413.77,88.34,Critical,High Risk,10.68243103090645,2024,September,18
SKU_12108,Beverages,C,Prime Distribution,Kolkata Warehouse,2023-09-03 00:00:00,2023-12-18,223,486.0,5,4,37.24,1224.68,99,68,3.0,54277.11,98.67,Low Stock,High Risk,13.050483351235231,2023,December,18
SKU_15660,Frozen Foods,B,Prime Distribution,Delhi Warehouse,2024-11-09 00:00:00,2025-01-29,369,645.0,3,3,25.79,937.39,197,58,12.0,26125.22,93.26,Low Stock,High Risk,25.009693679720822,2025,January,29
SKU_16652,Household,C,Prime Distribution,Mumbai Warehouse,2023-04-09 00:00:00,2023-05-12,114,527.0,16,8,25.03,935.54,98,72,6.0,59953.0,84.83,Critical,High Risk,21.054734318817417,2023,May,12
SKU_12234,Produce,A,Global Retail Supply,Chennai Warehouse,2023-09-23 00:00:00,2023-10-13,348,317.0,4,8,39.79,1095.32,103,75,11.0,36064.01,82.78,Normal,Low Risk,7.966825835637095,2023,October,13
SKU_10963,Bakery,A,Prime Distribution,Mumbai Warehouse,2023-09-13 00:00:00,2023-10-19,131,372.0,2,2,24.99,883.01,92,40,11.0,39485.95,98.9,Low Stock,High Risk,14.885954381752702,2023,October,19
SKU_14494,Bakery,A,Urban Wholesale,Mumbai Warehouse,2024-02-29 00:00:00,2025-02-04,299,545.0,13,14,39.83,1459.48,101,101,11.0,18089.18,85.44,Critical,High Risk,13.683153401958323,2025,February,4
SKU_12632,Frozen Foods,C,Global Retail Supply,Delhi Warehouse,2025-04-26 00:00:00,2025-08-11,271,434.0,10,8,28.48,789.11,115,56,9.0,23582.38,94.51,Critical,High Risk,15.23876404494382,2025,August,11
SKU_10704,Frozen Foods,A,NextGen Traders,Bangalore Warehouse,2024-03-14 00:00:00,2024-04-28,130,265.0,9,12,13.09,521.49,166,82,8.0,15904.46,82.96,Normal,Low Risk,20.24446142093201,2024,April,28
SKU_10431,Bakery,B,Urban Wholesale,Delhi Warehouse,2025-04-07 00:00:00,2025-05-18,118,80.0,7,10,47.0,1841.14,106,51,13.0,2816.1,87.32,Overstock,Low Risk,1.702127659574468,2025,May,18
SKU_14388,Beverages,C,Metro Supply Co,Kolkata Warehouse,2023-03-05 00:00:00,2023-04-03,217,293.0,1,15,28.16,958.32,162,55,6.0,14633.7,93.05,Critical,High Risk,10.404829545454545,2023,April,3
SKU_10145,Beverages,C,NextGen Traders,Bangalore Warehouse,2024-01-08 00:00:00,2024-02-25,352,443.0,6,6,31.8,1219.81,132,70,8.0,25479.8,95.17,Normal,Low Risk,13.930817610062892,2024,February,25
SKU_12033,Beverages,B,Urban Wholesale,Kolkata Warehouse,2024-09-29 00:00:00,2025-01-08,140,395.0,3,9,40.51,1484.61,141,66,9.0,44809.97,85.11,Low Stock,High Risk,9.750678844729697,2025,January,8
SKU_15627,Dairy,A,Prime Distribution,Bangalore Warehouse,2024-04-19 00:00:00,2024-04-24,194,438.0,7,5,30.82,682.37,124,35,13.0,47976.23,93.69,Normal,Low Risk,14.211550940947436,2024,April,24
SKU_11165,Frozen Foods,A,Urban Wholesale,Bangalore Warehouse,2023-04-12 00:00:00,2023-05-27,229,373.0,10,3,39.36,1011.39,97,57,12.0,11224.39,86.66,Normal,Low Risk,9.476626016260163,2023,May,27
SKU_13500,Bakery,B,NextGen Traders,Kolkata Warehouse,2024-07-22 00:00:00,2024-10-03,203,426.0,10,10,27.44,990.7,197,86,8.0,19324.82,98.24,Normal,Low Risk,15.524781341107872,2024,October,3
SKU_12050,Bakery,A,Prime Distribution,Delhi Warehouse,2023-02-13 00:00:00,2023-03-05,302,563.0,14,10,41.13,1309.1,101,97,10.0,28269.4,93.3,Critical,High Risk,13.688305373206903,2023,March,5
SKU_13760,Bakery,B,Prime Distribution,Mumbai Warehouse,2024-08-05 00:00:00,2024-10-31,301,682.0,18,12,46.23,1282.05,144,59,7.0,61223.71,91.63,Normal,Low Risk,14.752325329872379,2024,October,31
SKU_12624,Snacks,A,Urban Wholesale,Bangalore Warehouse,2024-07-31 00:00:00,2024-11-28,5,357.0,12,2,28.34,688.75,142,24,12.0,8243.73,93.1,Critical,High Risk,12.597035991531405,2024,November,28
SKU_14484,Beverages,C,Prime Distribution,Mumbai Warehouse,2024-04-06 00:00:00,2024-07-25,174,446.0,6,0,43.07,1656.86,81,51,15.0,38314.93,89.04,Overstock,Low Risk,10.35523566287439,2024,July,25
SKU_14435,Personal Care,B,NextGen Traders,Kolkata Warehouse,2024-07-03 00:00:00,2024-09-27,188,559.0,8,4,43.82,1534.25,137,61,13.0,39981.46,84.34,Critical,High Risk,12.756732085805568,2024,September,27
SKU_15340,Household,B,Metro Supply Co,Kolkata Warehouse,2023-08-11 00:00:00,2023-10-29,70,470.0,1,6,31.18,1235.09,148,73,9.0,40077.58,83.8,Critical,High Risk,15.073765234124439,2023,October,29
SKU_15196,Bakery,B,Urban Wholesale,Bangalore Warehouse,2023-04-19 00:00:00,2023-08-03,341,405.0,11,7,24.6,557.3,128,28,10.0,7697.22,96.28,Low Stock,High Risk,16.46341463414634,2023,August,3
SKU_14361,Beverages,B,Metro Supply Co,Bangalore Warehouse,2023-01-09 00:00:00,2023-04-27,138,406.0,10,6,22.1,562.83,166,83,9.0,14739.9,88.81,Critical,High Risk,18.3710407239819,2023,April,27
SKU_12424,Snacks,B,Metro Supply Co,Kolkata Warehouse,2024-04-04 00:00:00,2025-04-20,311,334.0,12,4,33.11,1217.55,129,40,6.0,30134.44,96.32,Critical,High Risk,10.087586831772878,2025,April,20
SKU_11262,Household,C,FreshMart Suppliers,Bangalore Warehouse,2023-12-27 00:00:00,2024-04-02,399,504.0,9,5,21.5,641.3818093385214,162,71,7.0,55362.79,86.74,Critical,High Risk,23.441860465116278,2024,April,2
SKU_11771,Beverages,C,Prime Distribution,Chennai Warehouse,2024-10-31 00:00:00,2025-02-20,105,400.0,3,5,42.57,1477.11,140,55,12.0,15068.33,92.41,Normal,Low Risk,9.396288466055909,2025,February,20
SKU_13511,Personal Care,A,Global Retail Supply,Delhi Warehouse,2023-08-18 00:00:00,2023-09-28,49,409.0,15,10,43.1,1285.7467898832683,113,98,11.0,30195.52,82.84,Critical,High Risk,9.489559164733178,2023,September,28
SKU_10271,Personal Care,C,Metro Supply Co,Mumbai Warehouse,2024-08-24 00:00:00,2024-09-08,349,611.0,12,6,41.97,1131.45,109,83,11.0,63692.36,92.5,Low Stock,High Risk,14.558017631641649,2024,September,8
SKU_14792,Snacks,A,FreshMart Suppliers,Mumbai Warehouse,2024-06-21 00:00:00,2024-07-13,247,594.0,15,10,35.94,1191.66,169,85,14.0,29467.0,98.54,Normal,Low Risk,16.52754590984975,2024,July,13
SKU_16681,Bakery,B,Prime Distribution,Chennai Warehouse,2024-06-03 00:00:00,2024-09-07,81,469.0,12,1,22.41,533.77,85,61,9.0,37601.46,95.43,Overstock,Low Risk,20.928157072735385,2024,September,7
SKU_10244,Frozen Foods,C,Metro Supply Co,Chennai Warehouse,2024-08-02 00:00:00,2024-11-20,122,404.0,5,12,33.8,1334.32,54,76,8.0,44144.56,97.63,Overstock,Low Risk,11.952662721893493,2024,November,20
SKU_16507,Produce,C,Global Retail Supply,Bangalore Warehouse,2023-12-28 00:00:00,2024-01-24,169,655.0,8,10,36.97,1197.42,105,49,5.0,50316.47,82.56,Normal,Low Risk,17.717067892886124,2024,January,24
SKU_14572,Frozen Foods,B,NextGen Traders,Bangalore Warehouse,2023-09-21 00:00:00,2024-01-08,20,442.0,3,0,32.63,1285.51,53,65,6.0,33009.62,90.26,Low Stock,High Risk,13.545816733067728,2024,January,8
SKU_12032,Produce,B,Urban Wholesale,Chennai Warehouse,2025-01-17 00:00:00,2025-04-27,330,283.0,18,15,32.66,1279.25,108,72,11.0,29101.77,90.1,Normal,Low Risk,8.665033680342928,2025,April,27
SKU_16179,Beverages,B,Global Retail Supply,Mumbai Warehouse,2024-02-13 00:00:00,2024-03-04,342,299.0,8,13,40.28,1443.72,115,60,9.0,13714.89,91.79,Normal,Low Risk,7.4230387288977155,2024,March,4
SKU_15473,Dairy,A,Global Retail Supply,Kolkata Warehouse,2024-03-14 00:00:00,2024-03-20,299,240.0,14,6,30.96,645.3,86,96,7.0,7433.02,94.79,Overstock,Low Risk,7.751937984496124,2024,March,20
SKU_10813,Produce,B,Metro Supply Co,Mumbai Warehouse,2024-03-09 00:00:00,2024-11-15,289,210.0,11,3,52.11,1046.66,135,52,7.0,3985.17,84.95,Normal,Low Risk,4.029936672423719,2024,November,15
SKU_13810,Snacks,C,FreshMart Suppliers,Mumbai Warehouse,2023-11-12 00:00:00,2024-02-02,282,334.0,5,14,45.58,1183.04,131,37,15.0,29339.72,97.98,Normal,Low Risk,7.3277753400614305,2024,February,2
SKU_15444,Household,A,Global Retail Supply,Mumbai Warehouse,2024-07-15 00:00:00,2024-09-20,35,305.0,3,8,37.43,923.55,88,62,8.0,12269.6,87.7,Overstock,Low Risk,8.148543948704248,2024,September,20
SKU_11804,Personal Care,C,Metro Supply Co,Mumbai Warehouse,2024-03-23 00:00:00,2024-04-16,307,446.0,2,15,33.97,822.71,115,40,10.0,39366.72,90.76,Critical,High Risk,13.12923167500736,2024,April,16
SKU_15695,Dairy,C,FreshMart Suppliers,Kolkata Warehouse,2023-10-23 00:00:00,2023-10-30,101,393.0,16,7,36.39,1089.3,128,101,6.0,40558.6,92.65,Normal,Low Risk,10.799670239076669,2023,October,30
SKU_14346,Beverages,A,FreshMart Suppliers,Bangalore Warehouse,2025-02-06 00:00:00,2025-03-15,345,594.0,4,2,22.51,495.37,199,69,9.0,29882.86,85.75,Normal,Low Risk,26.388271879164815,2025,March,15
SKU_12461,Beverages,B,NextGen Traders,Delhi Warehouse,2023-07-27 00:00:00,2023-10-11,283,449.0,9,12,45.31,1381.8,159,37,7.0,53368.57,96.93,Critical,High Risk,9.909512248951666,2023,October,11
SKU_10545,Produce,C,Prime Distribution,Bangalore Warehouse,2023-08-16 00:00:00,2023-11-20,95,204.0,8,7,31.02,1036.9,84,52,10.0,7892.56,85.48,Critical,High Risk,6.576402321083172,2023,November,20
SKU_13241,Beverages,C,Global Retail Supply,Mumbai Warehouse,2025-04-08 00:00:00,2025-05-25,351,359.0,3,10,37.66,872.04,129,72,11.0,10746.94,91.73,Low Stock,High Risk,9.532660647902285,2025,May,25
SKU_10738,Beverages,A,Urban Wholesale,Kolkata Warehouse,2023-02-23 00:00:00,2023-04-07,315,359.0,9,4,23.72,916.1,129,34,8.0,23706.6,88.02,Critical,High Risk,15.134907251264757,2023,April,7
SKU_10310,Beverages,A,Metro Supply Co,Bangalore Warehouse,2025-01-20 00:00:00,2025-05-16,214,538.0,9,6,36.52,1129.61,94,101,5.0,53363.84,84.56,Normal,Low Risk,14.731653888280393,2025,May,16
SKU_13521,Produce,A,FreshMart Suppliers,Delhi Warehouse,2025-02-20 00:00:00,2025-03-11,220,272.0,8,3,33.36,834.36,127,43,11.0,13936.75,87.75,Critical,High Risk,8.15347721822542,2025,March,11
SKU_11131,Frozen Foods,B,Global Retail Supply,Kolkata Warehouse,2023-03-20 00:00:00,2023-03-28,184,365.0,6,9,48.11,1084.13,155,34,13.0,13293.5,90.685,Critical,High Risk,7.586780295156932,2023,March,28
SKU_16605,Household,A,Urban Wholesale,Kolkata Warehouse,2025-01-21 00:00:00,2025-01-26,314,316.0,5,12,24.25,931.76,84,64,9.0,15271.93,83.61,Overstock,Low Risk,13.030927835051546,2025,January,26
SKU_14111,Produce,C,NextGen Traders,Delhi Warehouse,2023-07-29 00:00:00,2023-11-01,105,493.0,7,18,33.28,1100.93,69,84,11.0,47350.22,97.16,Critical,High Risk,14.813701923076923,2023,November,1
SKU_12769,Snacks,C,Urban Wholesale,Bangalore Warehouse,2025-01-21 00:00:00,2025-02-21,283,534.0,14,0,41.43,1188.11,120,33,12.0,26417.62,82.25,Overstock,Low Risk,12.889210716871832,2025,February,21
SKU_10920,Personal Care,C,Prime Distribution,Mumbai Warehouse,2023-10-08 00:00:00,2024-01-25,258,192.0,9,2,44.02,1502.42,143,42,7.0,12822.69,96.09,Overstock,Low Risk,4.361653793730122,2024,January,25
SKU_13587,Snacks,A,Global Retail Supply,Mumbai Warehouse,2023-11-17 00:00:00,2023-12-12,18,491.0,14,7,42.59,1529.74,67,80,7.0,44863.14,91.52,Overstock,Low Risk,11.52852782343273,2023,December,12
SKU_13959,Produce,A,Global Retail Supply,Kolkata Warehouse,2024-03-03 00:00:00,2024-06-04,328,513.0,2,14,30.7,915.833560311284,186,94,9.0,59083.65,98.96,Overstock,Low Risk,16.710097719869708,2024,June,4
SKU_10038,Personal Care,A,Global Retail Supply,Mumbai Warehouse,2023-02-09 00:00:00,2023-05-30,184,615.0,2,6,36.31,1068.02,163,31,13.0,23589.2,97.61,Low Stock,High Risk,16.937482787110987,2023,May,30
SKU_14459,Dairy,A,Urban Wholesale,Delhi Warehouse,2023-09-28 00:00:00,2023-12-24,64,389.0,2,4,42.82,1702.5,157,39,13.0,42404.21,87.95,Overstock,Low Risk,9.084539934609996,2023,December,24
SKU_14278,Produce,A,FreshMart Suppliers,Bangalore Warehouse,2024-02-10 00:00:00,2024-03-03,230,377.0,12,11,17.51,457.43,138,50,13.0,20869.6,90.37,Low Stock,High Risk,21.53055396916048,2024,March,3
SKU_12983,Beverages,C,Urban Wholesale,Mumbai Warehouse,2024-04-27 00:00:00,2024-07-11,374,481.0,19,6,11.62,433.23,134,63,7.0,55807.01,92.65,Normal,Low Risk,41.39414802065405,2024,July,11
SKU_16695,Household,A,FreshMart Suppliers,Mumbai Warehouse,2023-06-24 00:00:00,2023-07-31,386,488.0,3,11,30.47,678.07,105,68,11.0,42168.23,96.77,Low Stock,High Risk,16.015753199868723,2023,July,31
SKU_12667,Personal Care,B,FreshMart Suppliers,Bangalore Warehouse,2023-12-24 00:00:00,2024-04-12,239,354.0,13,10,47.19,1872.63,109,24,10.0,33851.35,87.15,Low Stock,High Risk,7.5015893197711385,2024,April,12
SKU_13223,Household,B,Prime Distribution,Mumbai Warehouse,2024-01-10 00:00:00,2024-04-24,106,414.0,11,6,48.4,1179.47,108,25,18.0,26751.64,96.24,Low Stock,High Risk,8.553719008264464,2024,April,24
SKU_11182,Bakery,C,Global Retail Supply,Bangalore Warehouse,2024-11-01 00:00:00,2024-11-08,85,285.0,11,17,42.81,1300.27,94,82,9.0,15656.18,85.37,Low Stock,High Risk,6.657323055360896,2024,November,8
SKU_10614,Beverages,B,Urban Wholesale,Delhi Warehouse,2023-06-15 00:00:00,2023-09-23,175,301.0,6,6,21.34,458.38,90,74,6.0,29276.71,88.51,Critical,High Risk,14.104967197750703,2023,September,23
SKU_16586,Snacks,A,Metro Supply Co,Bangalore Warehouse,2025-04-27 00:00:00,2025-08-22,43,488.0,12,3,40.23,1363.33,108,63,11.0,36800.1,95.35,Overstock,Low Risk,12.130251056425553,2025,August,22
SKU_11466,Personal Care,C,NextGen Traders,Delhi Warehouse,2025-01-30 00:00:00,2025-05-30,387,490.0,9,11,39.01,1462.28,107,57,9.0,18823.13,91.69,Overstock,Low Risk,12.560881825173032,2025,May,30
SKU_14497,Bakery,C,FreshMart Suppliers,Kolkata Warehouse,2023-04-17 00:00:00,2023-07-03,295,514.0,16,5,49.17,1549.11,164,55,9.0,24198.94,89.53,Critical,High Risk,10.453528574333943,2023,July,3
SKU_13042,Dairy,B,NextGen Traders,Chennai Warehouse,2025-01-21 00:00:00,2025-03-03,311,446.0,12,5,25.58,944.92,193,53,9.0,25240.58,93.18,Critical,High Risk,17.43549648162627,2025,March,3
SKU_10934,Personal Care,A,FreshMart Suppliers,Mumbai Warehouse,2023-05-06 00:00:00,2023-05-12,292,358.0,4,9,8.25,186.25,67,56,10.0,13974.69,84.74,Overstock,Low Risk,43.39393939393939,2023,May,12
SKU_12419,Beverages,C,Prime Distribution,Bangalore Warehouse,2023-06-23 00:00:00,2023-09-11,48,591.0,7,3,30.61,920.4,194,52,9.0,28977.92,92.71,Normal,Low Risk,19.307415877164324,2023,September,11
SKU_15085,Household,C,FreshMart Suppliers,Bangalore Warehouse,2024-02-20 00:00:00,2024-02-28,161,383.0,10,0,26.46,921.15,140,44,6.0,12281.66,88.43,Low Stock,High Risk,14.474678760393045,2024,February,28
SKU_16048,Dairy,C,FreshMart Suppliers,Mumbai Warehouse,2025-01-15 00:00:00,2025-02-27,354,532.0,6,3,24.6,561.07,137,39,9.0,19475.17,83.4,Overstock,Low Risk,21.6260162601626,2025,February,27
SKU_15432,Beverages,A,Urban Wholesale,Chennai Warehouse,2023-04-11 00:00:00,2023-05-15,398,310.0,0,3,49.03,1343.42,111,65,9.0,10717.64,90.34,Low Stock,High Risk,6.322659596165613,2023,May,15
SKU_14822,Household,B,NextGen Traders,Delhi Warehouse,2023-11-01 00:00:00,2024-01-08,181,398.0,6,0,45.36,1624.08,192,51,10.0,30703.54,90.8,Low Stock,High Risk,8.774250440917108,2024,January,8
SKU_10826,Snacks,A,NextGen Traders,Mumbai Warehouse,2023-03-05 00:00:00,2023-07-01,226,474.0,20,7,40.91,1474.71,116,98,4.0,11180.93,92.38,Normal,Low Risk,11.58640919090687,2023,July,1
SKU_11521,Beverages,A,FreshMart Suppliers,Bangalore Warehouse,2023-05-11 00:00:00,2023-08-20,25,460.0,8,1,32.81,719.12,127,52,5.0,43142.65,89.2,Overstock,Low Risk,14.020115818348064,2023,August,20
SKU_12930,Snacks,A,Prime Distribution,Bangalore Warehouse,2025-02-13 00:00:00,2025-04-19,332,520.0,8,11,37.81,1382.0,93,61,13.0,19550.26,96.27,Critical,High Risk,13.752975403332451,2025,April,19
SKU_14232,Household,A,Prime Distribution,Mumbai Warehouse,2024-11-29 00:00:00,2025-02-17,351,402.0,9,14,43.9,1694.51,143,28,8.0,41968.03,90.38,Overstock,Low Risk,9.157175398633258,2025,February,17
SKU_10628,Bakery,B,FreshMart Suppliers,Kolkata Warehouse,2024-02-29 00:00:00,2023-06-17,382,311.0,5,12,44.43,1068.67,134,81,7.0,16299.2,96.21,Low Stock,High Risk,6.999774926851226,2023,June,17
SKU_14430,Dairy,A,Metro Supply Co,Kolkata Warehouse,2025-02-21 00:00:00,2025-03-08,202,242.0,0,12,26.64,709.72,145,60,6.0,15439.63,88.91,Critical,High Risk,9.084084084084084,2025,March,8
SKU_13853,Household,C,NextGen Traders,Delhi Warehouse,2025-03-03 00:00:00,2025-06-11,134,478.0,8,9,33.92,897.35,58,86,16.0,52291.88,90.26,Overstock,Low Risk,14.091981132075471,2025,June,11
SKU_10390,Frozen Foods,C,Urban Wholesale,Kolkata Warehouse,2023-09-25 00:00:00,2023-12-18,397,567.0,18,10,26.2,688.66,179,49,8.0,50954.0,93.52,Normal,Low Risk,21.641221374045802,2023,December,18
SKU_14345,Bakery,C,Prime Distribution,Bangalore Warehouse,2023-01-19 00:00:00,2023-03-17,310,525.0,7,6,31.74,875.64,120,34,9.0,56144.88,95.33,Low Stock,High Risk,16.5406427221172,2023,March,17
SKU_16539,Produce,B,FreshMart Suppliers,Kolkata Warehouse,2023-10-29 00:00:00,2023-12-10,71,495.0,13,6,38.66,1524.02,106,86,8.0,23280.3,96.18,Overstock,Low Risk,12.803931712364202,2023,December,10
SKU_13990,Frozen Foods,B,NextGen Traders,Chennai Warehouse,2023-10-30 00:00:00,2023-11-06,352,540.0,13,10,34.35,1208.21,107,65,12.0,61033.5,98.54,Overstock,Low Risk,15.720524017467248,2023,November,6
SKU_10400,Produce,A,Metro Supply Co,Mumbai Warehouse,2025-03-01 00:00:00,2025-06-24,73,442.0,23,9,24.96,724.09,117,24,9.0,37641.86,98.26,Critical,High Risk,17.708333333333332,2025,June,24
SKU_14806,Household,B,Metro Supply Co,Mumbai Warehouse,2024-09-28 00:00:00,2024-11-15,298,303.0,16,13,34.36,1056.74,190,69,6.0,35387.27,89.51,Low Stock,High Risk,8.818393480791618,2024,November,15
SKU_15135,Personal Care,C,FreshMart Suppliers,Mumbai Warehouse,2024-04-05 00:00:00,2024-06-22,163,401.0,16,3,46.3,1743.43,102,42,9.0,17025.11,88.08,Low Stock,High Risk,8.660907127429805,2024,June,22
SKU_15416,Beverages,C,Prime Distribution,Kolkata Warehouse,2024-12-22 00:00:00,2025-04-05,102,394.0,6,6,19.71,592.28,169,34,6.0,11636.2,89.71,Low Stock,High Risk,19.989852866565194,2025,April,5
SKU_13359,Household,B,Metro Supply Co,Kolkata Warehouse,2024-11-26 00:00:00,2025-02-13,98,433.0,9,8,47.0,1733.13,145,60,15.0,48699.01,85.33,Critical,High Risk,9.212765957446809,2025,February,13
SKU_10046,Snacks,B,Metro Supply Co,Kolkata Warehouse,2024-06-07 00:00:00,2024-08-07,342,321.0,20,3,22.86,820.1,154,75,11.0,37204.82,94.51,Overstock,Low Risk,14.041994750656169,2024,August,7
SKU_16434,Snacks,C,Global Retail Supply,Chennai Warehouse,2024-03-23 00:00:00,2024-04-01,306,373.0,2,5,24.91,812.36,137,65,8.0,26686.42,87.01,Low Stock,High Risk,14.97390606182256,2024,April,1
SKU_16610,Snacks,C,Prime Distribution,Mumbai Warehouse,2024-08-30 00:00:00,2024-12-27,302,100.0,12,7,35.74,719.4,123,44,11.0,3144.04,91.51,Normal,Low Risk,2.7979854504756574,2024,December,27
SKU_13642,Snacks,B,Urban Wholesale,Chennai Warehouse,2023-04-06 00:00:00,2023-06-11,131,356.0,4,8,38.0,1083.76,126,59,10.0,41906.49,86.17,Overstock,Low Risk,9.368421052631579,2023,June,11
SKU_13726,Household,B,Prime Distribution,Kolkata Warehouse,2024-10-27 00:00:00,2024-12-31,173,375.0,14,3,40.76,1187.16,142,34,9.0,42147.63,93.16,Critical,High Risk,9.200196270853779,2024,December,31
SKU_15208,Produce,A,FreshMart Suppliers,Chennai Warehouse,2023-10-09 00:00:00,2024-01-14,122,615.0,10,7,21.3,467.72,109,45,10.0,29134.48,84.34,Overstock,Low Risk,28.873239436619716,2024,January,14
SKU_16511,Household,C,Urban Wholesale,Kolkata Warehouse,2025-03-21 00:00:00,2025-04-03,189,164.0,9,5,15.84,362.71,86,50,11.0,15619.94,96.22,Overstock,Low Risk,10.353535353535353,2025,April,3
SKU_12421,Dairy,A,FreshMart Suppliers,Delhi Warehouse,2024-04-09 00:00:00,2024-06-02,225,378.0,7,8,48.3,1099.04,115,58,15.0,28749.1,82.04,Critical,High Risk,7.826086956521739,2024,June,2
SKU_11750,Dairy,A,FreshMart Suppliers,Delhi Warehouse,2025-04-04 00:00:00,2025-07-18,382,531.0,3,17,43.56,1021.81,69,45,12.0,38987.72,95.88,Low Stock,High Risk,12.190082644628099,2025,July,18
