SKU_ID,Category,ABC_Class,Supplier_Name,Warehouse_Location,Received_Date,Last_Purchase_Date,Stock_Age_Days,Quantity_On_Hand,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Reorder_Point,Safety_Stock,Lead_Time_Days,Total_Inventory_Value_USD,Supplier_OnTime_Pct,Inventory_Status
SKU_11265,Snacks,C,Metro Supply Co,Chennai Warehouse,2024-02-25 00:00:00,2024-03-21,322,340.0,11,8,18.97,565.9075778210116,65,65,10.0,27582.62,84.36,Normal
SKU_14579,Household,B,Global Retail Supply,Mumbai Warehouse,2024-05-18 00:00:00,2024-05-26,91,307.0,13,7,39.06,1393.94,52,70,7.0,5925.38,84.95,Low Stock
SKU_15802,Beverages,B,Prime Distribution,Chennai Warehouse,2025-04-16 00:00:00,2025-07-25,349,498.0,11,8,42.25,1648.49,125,60,12.0,46572.58,95.5,Critical
SKU_10277,Beverages,C,Prime Distribution,Kolkata Warehouse,2023-10-02 00:00:00,2024-01-10,392,431.0,11,6,37.69,1163.19,109,72,8.0,51319.67,91.21,Low Stock
SKU_12084,Dairy,B,Global Retail Supply,Chennai Warehouse,2023-01-11 00:00:00,2023-02-22,21,306.0,10,2,28.4,1116.04,156,61,4.0,9199.37,97.09,Normal
SKU_11245,Personal Care,A,FreshMart Suppliers,Chennai Warehouse,2024-06-11 00:00:00,2024-09-24,242,487.0,13,8,40.23,1299.04,95,53,10.0,52091.92,89.39,Critical
SKU_12382,Household,A,Metro Supply Co,Chennai Warehouse,2023-10-30 00:00:00,2023-12-28,14,401.0,8,4,30.07,1081.75,110,60,11.0,34713.79,84.7,Normal
SKU_10571,Snacks,B,Metro Supply Co,Mumbai Warehouse,2024-06-21 00:00:00,2024-07-30,108,381.0,18,9,26.37,619.7,119,60,11.0,21400.77,82.64,Critical
SKU_11435,Household,C,NextGen Traders,Delhi Warehouse,2024-01-02 00:00:00,2024-04-07,255,434.0,12,8,39.58,1433.56,133,24,11.0,24210.79,87.1,Low Stock
SKU_13902,Produce,B,NextGen Traders,Chennai Warehouse,2023-07-28 00:00:00,2023-07-31,94,244.0,12,9,20.5,499.38,161,70,5.0,7564.25,95.04,Low Stock
SKU_11247,Snacks,B,NextGen Traders,Mumbai Warehouse,2023-10-28 00:00:00,2023-12-13,23,392.0,7,7,37.93,1074.98,63,28,8.0,24919.66,87.06,Critical
SKU_14681,Household,A,NextGen Traders,Chennai Warehouse,2024-01-23 00:00:00,2024-02-03,94,434.0,4,5,42.01,1188.18,131,23,14.0,44389.97,93.36,Overstock
SKU_13526,Frozen Foods,A,Global Retail Supply,Bangalore Warehouse,2025-04-17 00:00:00,2025-04-25,60,467.0,5,12,46.85,1776.91,138,61,1.0,36113.83,85.2,Low Stock
SKU_12514,Beverages,A,NextGen Traders,Kolkata Warehouse,2024-08-24 00:00:00,2024-09-10,76,276.0,13,8,32.85,778.01,82,59,2.0,9925.59,88.33,Normal
SKU_11007,Produce,B,Urban Wholesale,Chennai Warehouse,2024-02-06 00:00:00,2024-03-01,44,281.0,14,9,45.5,1658.48,129,62,4.0,33031.75,92.29,Critical
SKU_14770,Personal Care,A,NextGen Traders,Kolkata Warehouse,2025-01-21 00:00:00,2025-02-08,309,379.0,21,12,42.31,1370.55,129,59,7.0,13264.87,95.96,Critical
SKU_14543,Snacks,B,Metro Supply Co,Delhi Warehouse,2025-02-19 00:00:00,2025-02-23,240,537.0,15,9,45.17,1377.94,56,55,1.0,14692.18,97.23,Low Stock
SKU_15097,Bakery,B,FreshMart Suppliers,Delhi Warehouse,2023-10-28 00:00:00,2024-01-13,132,398.0,9,11,29.95,961.42,144,68,4.0,11498.77,87.14,Low Stock
SKU_15807,Beverages,A,Prime Distribution,Chennai Warehouse,2023-07-31 00:00:00,2023-11-18,219,580.0,6,5,16.99,648.27,94,45,12.0,48665.52,88.09,Low Stock
SKU_12064,Household,A,NextGen Traders,Delhi Warehouse,2023-01-22 00:00:00,2023-04-27,7,439.0,15,7,36.5,1232.38,117,76,7.0,15428.8,82.04,Overstock
SKU_15294,Bakery,C,Urban Wholesale,Chennai Warehouse,2023-07-10 00:00:00,2023-09-04,20,323.0,14,8,31.35,1079.2,122,81,11.0,15428.92,92.06,Normal
SKU_11690,Household,B,NextGen Traders,Mumbai Warehouse,2024-03-20 00:00:00,2024-06-13,198,353.0,6,9,18.96,480.08,76,60,9.0,34568.33,88.5,Low Stock
SKU_15786,Frozen Foods,A,Global Retail Supply,Mumbai Warehouse,2023-02-04 00:00:00,2023-02-05,52,447.0,10,11,8.87,251.27,65,87,9.0,22903.8,92.42,Critical
SKU_11985,Produce,B,FreshMart Suppliers,Delhi Warehouse,2023-03-10 00:00:00,2023-06-28,355,488.0,15,2,35.2,1160.02,87,58,9.0,35243.56,86.62,Normal
SKU_10294,Personal Care,C,FreshMart Suppliers,Bangalore Warehouse,2024-03-15 00:00:00,2024-04-25,132,451.0,10,11,33.63,1204.68,131,57,10.0,19516.67,92.96,Low Stock
SKU_11547,Frozen Foods,A,NextGen Traders,Mumbai Warehouse,2024-12-30 00:00:00,2025-02-28,31,348.0,17,9,29.39,806.21,112,92,9.0,13529.76,84.22,Overstock
SKU_12012,Bakery,B,Urban Wholesale,Chennai Warehouse,2023-11-05 00:00:00,2024-02-29,368,349.0,7,13,22.31,826.2,99,48,9.0,18661.12,86.88,Low Stock
SKU_10588,Produce,A,Global Retail Supply,Bangalore Warehouse,2025-02-14 00:00:00,2025-03-05,320,390.0,0,6,24.6,817.15,101,57,12.0,25039.32,86.96,Overstock
SKU_13329,Dairy,B,Urban Wholesale,Bangalore Warehouse,2024-02-10 00:00:00,2024-05-13,386,383.0,6,12,34.49,1359.03,176,42,4.0,7788.82,89.52,Critical
SKU_12403,Snacks,C,Metro Supply Co,Kolkata Warehouse,2024-08-20 00:00:00,2024-08-27,381,304.0,0,5,50.11,1322.22,127,36,13.0,19742.97,91.74,Critical
SKU_12129,Snacks,A,Urban Wholesale,Bangalore Warehouse,2024-12-07 00:00:00,2025-02-13,262,390.0,2,12,40.1,1065.13,143,85,7.0,28302.76,83.72,Normal
SKU_13998,Personal Care,A,Global Retail Supply,Mumbai Warehouse,2024-02-08 00:00:00,2024-03-28,245,452.0,12,2,28.86,998.33,135,58,10.0,43520.23,96.47,Normal
SKU_15867,Beverages,C,Urban Wholesale,Bangalore Warehouse,2023-02-18 00:00:00,2023-06-18,183,487.0,12,15,48.81,1232.54,84,56,5.0,27117.81,83.71,Low Stock
SKU_13741,Frozen Foods,A,Prime Distribution,Chennai Warehouse,2024-05-10 00:00:00,2024-05-23,364,210.0,8,6,37.62,1255.96,77,55,11.0,7504.73,93.52,Low Stock
SKU_13508,Beverages,B,Global Retail Supply,Mumbai Warehouse,2024-03-20 00:00:00,2024-05-05,26,415.0,11,12,37.36,891.32,134,52,14.0,18107.97,86.3,Critical
SKU_12719,Produce,A,Metro Supply Co,Delhi Warehouse,2024-03-13 00:00:00,2024-04-01,262,141.0,12,8,45.61,1537.34,128,61,13.0,3737.19,82.91,Low Stock
SKU_14521,Snacks,C,Urban Wholesale,Mumbai Warehouse,2023-05-04 00:00:00,2023-06-14,146,471.0,13,4,40.08,1321.0,123,58,6.0,24758.04,88.89,Low Stock
SKU_16105,Produce,B,NextGen Traders,Chennai Warehouse,2023-06-01 00:00:00,2023-09-03,349,494.0,14,8,32.89,1182.37,95,51,13.0,41840.74,90.8,Low Stock
SKU_16112,Bakery,C,Metro Supply Co,Kolkata Warehouse,2023-10-16 00:00:00,2024-02-08,244,379.0,6,2,24.04,512.65,102,84,19.0,28012.97,95.49,Critical
SKU_10556,Beverages,A,Metro Supply Co,Bangalore Warehouse,2024-08-25 00:00:00,2024-11-18,312,324.0,0,6,45.02,1328.73,161,74,11.0,19386.68,83.35,Low Stock
SKU_14795,Produce,A,Prime Distribution,Kolkata Warehouse,2024-01-16 00:00:00,2024-01-21,105,280.0,15,1,32.53,864.61,77,7,11.0,26322.61,85.6,Overstock
SKU_12469,Household,A,Prime Distribution,Chennai Warehouse,2024-11-08 00:00:00,2024-12-17,370,250.0,14,9,28.65,921.08,97,53,6.0,16080.1,82.79,Overstock
SKU_13738,Beverages,B,Urban Wholesale,Bangalore Warehouse,2023-03-04 00:00:00,2023-03-23,182,436.0,5,8,26.19,986.92,124,86,10.0,31383.45,90.28,Normal
SKU_14286,Frozen Foods,A,Prime Distribution,Mumbai Warehouse,2024-04-22 00:00:00,2024-04-24,338,349.0,10,12,41.94,1488.0,84,52,10.0,13932.34,91.73,Low Stock
SKU_15521,Bakery,B,Prime Distribution,Mumbai Warehouse,2023-09-10 00:00:00,2023-09-20,368,419.0,6,18,27.11,735.11,129,70,11.0,23824.38,87.82,Low Stock
SKU_11716,Snacks,C,Global Retail Supply,Bangalore Warehouse,2024-08-06 00:00:00,2024-08-26,94,342.0,14,8,29.79,1032.22,138,45,11.0,24394.66,95.09,Critical
SKU_12604,Frozen Foods,C,Prime Distribution,Chennai Warehouse,2024-05-05 00:00:00,2024-08-10,342,520.0,13,5,44.1,1732.64,85,81,9.0,47209.64,83.76,Overstock
SKU_15532,Frozen Foods,A,Global Retail Supply,Delhi Warehouse,2024-09-02 00:00:00,2024-11-07,50,288.0,13,17,40.43,1138.78,107,53,15.0,10897.13,97.17,Critical
SKU_11704,Household,A,Prime Distribution,Chennai Warehouse,2024-01-24 00:00:00,2024-02-08,347,346.0,5,6,56.77,1383.91,108,78,8.0,21117.68,96.03,Overstock
SKU_12139,Snacks,B,NextGen Traders,Bangalore Warehouse,2023-09-28 00:00:00,2023-10-17,265,385.0,15,6,25.4,755.2,130,37,11.0,15119.0,84.28,Overstock
SKU_13239,Beverages,A,Urban Wholesale,Kolkata Warehouse,2024-09-26 00:00:00,2024-10-08,119,291.0,6,10,35.67,1343.23,122,39,8.0,26245.42,90.54,Overstock
SKU_12383,Beverages,C,NextGen Traders,Delhi Warehouse,2024-05-02 00:00:00,2024-07-03,250,398.0,4,2,60.97,2380.24,86,49,11.0,21914.9,86.73,Low Stock
SKU_14311,Frozen Foods,C,Global Retail Supply,Bangalore Warehouse,2024-01-29 00:00:00,2024-03-13,212,744.0,6,7,28.32,1048.26,103,76,12.0,78954.26,86.34,Critical
SKU_11285,Snacks,A,Metro Supply Co,Bangalore Warehouse,2023-02-11 00:00:00,2023-04-30,380,432.0,15,14,28.15,712.62,144,75,13.0,20002.73,94.63,Normal
SKU_15709,Produce,B,Prime Distribution,Chennai Warehouse,2024-03-09 00:00:00,2024-05-03,312,413.0,6,8,53.87,1720.76,92,72,10.0,26067.01,98.21,Low Stock
SKU_16307,Snacks,B,Urban Wholesale,Chennai Warehouse,2024-11-22 00:00:00,2025-03-01,154,256.0,12,6,50.12,1590.83,171,69,12.0,24687.05,93.66,Normal
SKU_13930,Snacks,B,Metro Supply Co,Chennai Warehouse,2024-06-12 00:00:00,2024-06-19,202,451.0,13,8,55.26,1443.23,125,79,9.0,47192.84,95.25,Normal
SKU_15071,Dairy,B,Prime Distribution,Delhi Warehouse,2025-01-11 00:00:00,2025-04-12,138,388.0,12,6,44.3,1331.93,122,79,14.0,17998.85,91.7,Low Stock
SKU_11591,Household,A,Urban Wholesale,Chennai Warehouse,2023-06-14 00:00:00,2023-08-20,392,278.0,7,7,23.35,847.71,164,33,14.0,20169.05,90.14,Critical
SKU_15935,Produce,A,Prime Distribution,Bangalore Warehouse,2024-12-27 00:00:00,2025-03-14,351,375.0,12,14,56.16,2062.66,133,58,13.0,17848.86,95.55,Normal
SKU_12162,Personal Care,B,Global Retail Supply,Chennai Warehouse,2024-07-14 00:00:00,2024-10-26,237,463.0,18,5,42.75,1275.3056906614786,129,85,11.0,11564.38,96.18,Normal
SKU_12396,Dairy,A,Metro Supply Co,Bangalore Warehouse,2023-10-18 00:00:00,2024-02-09,212,183.0,2,13,35.16,1293.16,135,70,10.0,8576.29,87.61,Low Stock
SKU_10317,Dairy,A,NextGen Traders,Delhi Warehouse,2025-04-26 00:00:00,2025-07-26,172,390.0,8,5,42.44,1440.31,114,47,13.0,8624.32,96.21,Overstock
SKU_16016,Snacks,B,Urban Wholesale,Bangalore Warehouse,2024-06-13 00:00:00,2024-08-02,122,623.0,1,4,30.81,1054.44,120,74,12.0,24758.43,84.49,Low Stock
SKU_13111,Personal Care,B,Prime Distribution,Delhi Warehouse,2023-08-29 00:00:00,2023-10-13,370,359.0,10,10,45.07,1731.8,88,40,9.0,33565.55,98.23,Overstock
SKU_15356,Personal Care,A,FreshMart Suppliers,Mumbai Warehouse,2024-02-06 00:00:00,2024-04-13,315,718.0,13,6,46.89,1741.16,148,69,8.0,52617.81,93.22,Low Stock
SKU_16514,Snacks,B,Urban Wholesale,Kolkata Warehouse,2024-11-17 00:00:00,2024-12-19,208,340.0,16,3,32.2,741.34,144,66,10.0,18436.1,91.13,Normal
SKU_14036,Personal Care,C,FreshMart Suppliers,Bangalore Warehouse,2025-04-15 00:00:00,2025-07-29,170,554.0,12,11,16.08,550.65,141,78,3.0,31664.18,89.4,Low Stock
SKU_10795,Personal Care,C,Prime Distribution,Bangalore Warehouse,2023-05-06 00:00:00,2023-07-16,298,502.0,15,10,37.73,1017.69,90,59,8.0,53605.32,89.1,Critical
SKU_13020,Snacks,B,Urban Wholesale,Bangalore Warehouse,2024-04-05 00:00:00,2024-05-23,56,258.0,11,5,37.28,796.58,145,40,10.0,19412.19,94.97,Critical
SKU_11711,Beverages,B,Global Retail Supply,Kolkata Warehouse,2023-04-28 00:00:00,2023-08-15,214,250.0,11,16,21.71,657.94,111,9,9.0,18359.55,98.93,Critical
SKU_13387,Dairy,B,Urban Wholesale,Bangalore Warehouse,2024-05-29 00:00:00,2024-08-04,257,448.0,10,9,26.59,1037.2,117,18,10.0,14630.79,94.73,Low Stock
SKU_10036,Dairy,A,Global Retail Supply,Delhi Warehouse,2023-12-29 00:00:00,2024-04-07,388,674.0,15,1,30.16,940.92,158,45,11.0,72266.75,98.56,Critical
SKU_14549,Snacks,A,Global Retail Supply,Chennai Warehouse,2024-04-18 00:00:00,2024-05-10,121,302.0,10,13,44.13,1410.74,111,79,8.0,27411.6,93.77,Overstock
SKU_10913,Dairy,C,NextGen Traders,Chennai Warehouse,2023-08-14 00:00:00,2023-11-15,68,419.0,2,5,25.97,653.21,144,62,6.0,27898.21,97.26,Normal
SKU_13972,Snacks,C,FreshMart Suppliers,Chennai Warehouse,2024-06-11 00:00:00,2024-09-25,149,499.0,1,9,43.44,1572.48,136,52,6.0,48829.51,93.35,Low Stock
SKU_14133,Household,A,Metro Supply Co,Chennai Warehouse,2024-03-25 00:00:00,2024-06-30,228,433.0,9,11,38.86,1008.84,134,50,10.0,50943.46,85.94,Overstock
SKU_10974,Dairy,C,Urban Wholesale,Delhi Warehouse,2023-03-11 00:00:00,2023-05-12,16,419.0,7,15,53.34,1513.79,93,71,12.0,47345.28,90.57,Overstock
SKU_10983,Frozen Foods,C,NextGen Traders,Chennai Warehouse,2023-07-28 00:00:00,2023-10-11,233,414.0,6,7,36.8,1097.8070038910505,95,30,15.0,43692.97,88.72,Overstock
SKU_15476,Household,B,Global Retail Supply,Kolkata Warehouse,2024-04-14 00:00:00,2024-05-30,267,454.0,9,0,54.96,1536.85,125,60,13.0,22744.42,84.76,Low Stock
SKU_11418,Frozen Foods,C,Urban Wholesale,Bangalore Warehouse,2023-07-01 00:00:00,2023-07-19,61,319.0,8,10,40.48,1314.82,98,43,11.0,27782.37,97.58,Normal
SKU_11560,Dairy,C,Prime Distribution,Mumbai Warehouse,2024-02-27 00:00:00,2024-06-02,129,615.0,3,14,32.4,907.1,121,38,7.0,46611.12,87.08,Overstock
SKU_14135,Personal Care,C,Metro Supply Co,Chennai Warehouse,2023-09-08 00:00:00,2023-09-23,139,427.0,13,4,38.74,1394.48,164,47,5.0,34344.28,86.3,Normal
SKU_15345,Produce,B,Prime Distribution,Bangalore Warehouse,2024-01-13 00:00:00,2024-04-22,376,536.0,11,6,26.85,783.34,149,69,8.0,58703.75,92.38,Critical
SKU_14265,Personal Care,A,Urban Wholesale,Mumbai Warehouse,2024-05-07 00:00:00,2024-06-10,321,499.0,8,3,34.77,773.24,111,106,11.0,42039.38,89.74,Overstock
SKU_11355,Household,C,Prime Distribution,Delhi Warehouse,2023-11-21 00:00:00,2024-03-07,212,575.0,9,12,30.2,788.72,128,64,9.0,63966.15,83.54,Critical
SKU_16276,Snacks,A,Prime Distribution,Kolkata Warehouse,2024-01-25 00:00:00,2024-02-11,129,407.0,11,10,30.84,920.01,142,82,11.0,8584.29,88.31,Overstock
SKU_16359,Personal Care,C,Urban Wholesale,Delhi Warehouse,2023-03-08 00:00:00,2023-06-25,339,414.0,10,10,37.37,1347.39,131,82,5.0,33497.36,83.95,Overstock
SKU_10987,Beverages,A,Global Retail Supply,Mumbai Warehouse,2024-01-22 00:00:00,2024-03-12,334,313.0,0,13,28.13,574.25,154,81,6.0,32022.83,94.98,Overstock
SKU_12682,Produce,B,Global Retail Supply,Kolkata Warehouse,2024-10-10 00:00:00,2024-10-12,23,290.0,12,5,44.69,950.83,113,38,9.0,20222.26,96.21,Normal
SKU_15047,Beverages,B,Prime Distribution,Delhi Warehouse,2024-05-22 00:00:00,2024-09-05,355,284.0,4,4,35.37,740.42,121,48,9.0,13420.06,83.34,Low Stock
SKU_11640,Produce,A,Prime Distribution,Kolkata Warehouse,2023-05-24 00:00:00,2023-09-04,80,421.0,11,6,30.2,1081.18,102,59,2.0,37584.82,83.52,Normal
SKU_11290,Personal Care,C,Prime Distribution,Mumbai Warehouse,2024-10-22 00:00:00,2024-11-30,352,418.0,8,9,23.2,586.59,119,67,10.0,30214.45,87.8,Low Stock
SKU_13681,Personal Care,B,Global Retail Supply,Delhi Warehouse,2023-03-29 00:00:00,2023-07-19,390,417.0,17,12,54.52,1261.18,126,42,8.0,39541.52,90.88,Overstock
SKU_11380,Snacks,C,FreshMart Suppliers,Bangalore Warehouse,2025-03-24 00:00:00,2025-05-15,250,413.0,11,6,37.27,776.4,102,85,9.0,9903.6,90.37,Critical
SKU_11933,Produce,A,Metro Supply Co,Bangalore Warehouse,2023-03-10 00:00:00,2023-05-20,302,524.0,18,12,39.4,1559.52,147,42,12.0,41963.47,84.63,Overstock
SKU_14675,Dairy,A,Urban Wholesale,Delhi Warehouse,2024-06-03 00:00:00,2024-06-24,306,391.0,15,2,48.96,1500.76,148,92,13.0,43614.7,95.43,Critical
SKU_15642,Beverages,B,Urban Wholesale,Mumbai Warehouse,2024-10-22 00:00:00,2025-01-18,147,480.0,2,14,23.4,705.65,81,5,11.0,12471.91,88.52,Critical
SKU_13160,Snacks,A,Metro Supply Co,Kolkata Warehouse,2024-03-02 00:00:00,2024-04-12,227,608.0,13,10,30.13,890.97,119,72,10.0,39356.52,96.75,Critical
SKU_12030,Beverages,A,Prime Distribution,Delhi Warehouse,2023-03-11 00:00:00,2023-06-22,399,402.0,18,12,33.47,1058.67,141,52,9.0,37636.32,98.99,Low Stock
SKU_10892,Produce,B,NextGen Traders,Kolkata Warehouse,2024-02-19 00:00:00,2024-06-17,201,347.0,12,10,41.42,1172.87,69,80,8.0,20214.23,94.62,Normal
SKU_14876,Household,A,Global Retail Supply,Chennai Warehouse,2024-02-12 00:00:00,2025-04-18,70,73.0,16,9,40.05,828.62,87,39,13.0,5853.9,93.46,Normal
SKU_14069,Bakery,C,Global Retail Supply,Mumbai Warehouse,2025-04-09 00:00:00,2025-04-28,127,423.0,3,4,21.42,836.18,134,36,10.0,26408.01,84.77,Low Stock
SKU_14255,Household,A,Metro Supply Co,Mumbai Warehouse,2024-09-28 00:00:00,2024-11-18,14,418.0,5,9,17.01,529.69,48,55,8.0,37221.31,86.57,Overstock
SKU_10002,Bakery,B,Urban Wholesale,Delhi Warehouse,2023-08-14 00:00:00,2023-10-11,86,213.0,7,3,38.14,1212.29,92,31,14.0,21419.69,82.11,Low Stock
SKU_12109,Produce,A,FreshMart Suppliers,Bangalore Warehouse,2025-04-11 00:00:00,2025-08-06,283,361.0,18,9,36.67,1141.77,179,13,7.0,19482.41,84.96,Critical
SKU_10849,Frozen Foods,A,FreshMart Suppliers,Mumbai Warehouse,2023-03-26 00:00:00,2023-05-03,146,234.0,12,11,28.99,1068.34,154,26,5.0,16451.3,92.94,Overstock
SKU_12737,Dairy,C,Prime Distribution,Chennai Warehouse,2025-02-07 00:00:00,2025-02-26,59,274.0,5,9,37.67,1391.12,99,15,14.0,11653.99,88.02,Critical
SKU_12466,Snacks,C,Global Retail Supply,Mumbai Warehouse,2024-08-03 00:00:00,2024-10-25,340,430.0,13,14,46.18,1652.42,153,63,12.0,30678.55,88.58,Critical
SKU_11914,Household,C,Metro Supply Co,Delhi Warehouse,2023-03-15 00:00:00,2023-05-24,118,349.0,15,3,25.22,752.3557782101167,118,44,7.0,28118.91,83.59,Overstock
SKU_11596,Household,A,Urban Wholesale,Kolkata Warehouse,2024-07-20 00:00:00,2024-09-29,21,277.0,8,10,40.1,1384.17,127,78,8.0,14612.23,92.62,Critical
SKU_11913,Beverages,C,Metro Supply Co,Bangalore Warehouse,2023-01-04 00:00:00,2023-02-09,224,440.0,12,3,38.6,1040.82,113,65,7.0,50003.42,96.93,Normal
SKU_16315,Household,C,Metro Supply Co,Kolkata Warehouse,2023-09-29 00:00:00,2023-11-18,208,384.0,10,11,34.2,1160.38,115,53,8.0,26787.52,98.66,Normal
SKU_12736,Snacks,C,NextGen Traders,Kolkata Warehouse,2024-04-09 00:00:00,2024-06-03,355,355.0,17,7,55.71,1661.9246789883268,67,49,5.0,14947.41,89.58,Critical
SKU_10726,Personal Care,A,Prime Distribution,Chennai Warehouse,2024-03-25 00:00:00,2024-06-14,22,430.0,4,11,58.25,1534.52,119,70,10.0,43365.19,92.96,Critical
SKU_10053,Bakery,B,Metro Supply Co,Chennai Warehouse,2023-06-04 00:00:00,2023-07-04,217,479.0,17,11,56.53,1563.66,96,77,10.0,16087.76,85.64,Critical
SKU_11796,Household,C,FreshMart Suppliers,Kolkata Warehouse,2023-09-18 00:00:00,2024-01-04,45,458.0,1,11,23.88,686.54,166,59,6.0,26632.54,95.99,Low Stock
SKU_13845,Produce,B,FreshMart Suppliers,Chennai Warehouse,2024-11-06 00:00:00,2025-02-20,204,388.0,9,10,44.77,1433.37,125,83,6.0,28143.0,96.14,Overstock
SKU_12553,Snacks,B,Metro Supply Co,Bangalore Warehouse,2023-02-22 00:00:00,2023-04-16,203,454.0,15,14,9.72,310.42,94,53,11.0,28239.22,93.25,Overstock
SKU_12800,Bakery,B,FreshMart Suppliers,Delhi Warehouse,2023-05-31 00:00:00,2023-09-25,273,388.0,7,7,29.49,879.7371887159533,116,60,10.0,35008.28,90.37,Critical
SKU_10936,Frozen Foods,C,FreshMart Suppliers,Mumbai Warehouse,2023-05-24 00:00:00,2023-08-06,185,467.0,6,6,20.97,625.09,116,82,12.0,23312.4,97.48,Low Stock
SKU_16509,Beverages,A,NextGen Traders,Kolkata Warehouse,2023-10-06 00:00:00,2024-01-30,145,271.0,12,8,49.75,1952.53,76,84,7.0,7981.1,97.48,Overstock
SKU_10824,Household,C,Global Retail Supply,Mumbai Warehouse,2023-09-14 00:00:00,2023-10-16,32,444.0,1,15,33.36,739.15,140,43,10.0,18786.81,87.79,Critical
SKU_14321,Personal Care,B,Urban Wholesale,Bangalore Warehouse,2024-02-03 00:00:00,2024-04-24,387,544.0,9,1,19.68,478.8,133,34,15.0,24126.58,97.41,Critical
SKU_13401,Beverages,A,Global Retail Supply,Mumbai Warehouse,2024-04-12 00:00:00,2024-06-07,152,531.0,0,7,17.37,687.03,92,70,10.0,21451.46,84.17,Low Stock
SKU_11389,Personal Care,B,NextGen Traders,Mumbai Warehouse,2024-03-08 00:00:00,2024-06-04,109,422.0,6,6,35.02,1100.01,78,50,11.0,44774.97,92.65,Critical
SKU_13564,Beverages,C,Metro Supply Co,Bangalore Warehouse,2023-07-21 00:00:00,2023-08-16,240,631.0,12,5,32.23,1016.29,151,45,5.0,37549.26,88.42,Overstock
SKU_10884,Frozen Foods,C,Prime Distribution,Kolkata Warehouse,2023-09-06 00:00:00,2023-10-03,132,417.0,16,12,24.24,746.26,99,79,1.0,46068.69,90.62,Overstock
SKU_14867,Snacks,A,Urban Wholesale,Bangalore Warehouse,2023-03-17 00:00:00,2023-03-25,110,200.0,21,2,52.33,1526.38,138,63,9.0,17293.4,86.67,Normal
SKU_11868,Personal Care,A,NextGen Traders,Delhi Warehouse,2024-07-14 00:00:00,2024-07-25,52,468.0,19,12,40.35,1466.99,150,52,8.0,17462.85,88.52,Overstock
SKU_10010,Beverages,A,Global Retail Supply,Delhi Warehouse,2024-01-06 00:00:00,2024-02-04,391,463.0,17,7,50.65,2023.29,41,76,10.0,14866.85,90.39,Critical
SKU_13415,Produce,B,Urban Wholesale,Kolkata Warehouse,2024-08-13 00:00:00,2024-10-16,257,416.0,3,1,47.18,1110.87,108,35,3.0,24450.15,89.27,Low Stock
SKU_11463,Household,C,Prime Distribution,Delhi Warehouse,2023-06-05 00:00:00,2023-08-13,141,342.0,7,10,51.22,1031.93,104,33,11.0,28051.98,92.59,Low Stock
SKU_10806,Snacks,A,Metro Supply Co,Delhi Warehouse,2024-05-10 00:00:00,2024-05-14,142,80.0,16,11,17.57,494.59,101,91,14.0,3347.32,97.06,Overstock
SKU_15938,Produce,C,Prime Distribution,Kolkata Warehouse,2023-11-21 00:00:00,2024-02-22,20,546.0,0,8,26.52,851.33,179,60,3.0,59825.64,98.19,Normal
SKU_15271,Dairy,A,Global Retail Supply,Mumbai Warehouse,2023-06-08 00:00:00,2023-06-11,331,330.0,10,0,34.73,972.87,170,61,7.0,29172.31,92.47,Critical
SKU_14068,Frozen Foods,A,Urban Wholesale,Kolkata Warehouse,2024-08-26 00:00:00,2024-09-18,318,515.0,10,13,48.21,978.83,109,64,11.0,41413.77,88.34,Critical
SKU_12108,Beverages,C,Prime Distribution,Kolkata Warehouse,2023-09-03 00:00:00,2023-12-18,223,486.0,5,4,37.24,1224.68,99,68,3.0,54277.11,98.67,Low Stock
SKU_15660,Frozen Foods,B,Prime Distribution,Delhi Warehouse,2024-11-09 00:00:00,2025-01-29,369,645.0,3,3,25.79,937.39,197,58,12.0,26125.22,93.26,Low Stock
SKU_16652,Household,C,Prime Distribution,Mumbai Warehouse,2023-04-09 00:00:00,2023-05-12,114,527.0,16,8,25.03,935.54,98,72,6.0,59953.0,84.83,Critical
SKU_12234,Produce,A,Global Retail Supply,Chennai Warehouse,2023-09-23 00:00:00,2023-10-13,348,317.0,4,8,39.79,1095.32,103,75,11.0,36064.01,82.78,Normal
SKU_10963,Bakery,A,Prime Distribution,Mumbai Warehouse,2023-09-13 00:00:00,2023-10-19,131,372.0,2,2,24.99,883.01,92,40,11.0,39485.95,98.9,Low Stock
SKU_14494,Bakery,A,Urban Wholesale,Mumbai Warehouse,2024-02-29 00:00:00,2025-02-04,299,545.0,13,14,39.83,1459.48,101,101,11.0,18089.18,85.44,Critical
SKU_12632,Frozen Foods,C,Global Retail Supply,Delhi Warehouse,2025-04-26 00:00:00,2025-08-11,271,434.0,10,8,28.48,789.11,115,56,9.0,23582.38,94.51,Critical
SKU_10704,Frozen Foods,A,NextGen Traders,Bangalore Warehouse,2024-03-14 00:00:00,2024-04-28,130,265.0,9,12,13.09,521.49,166,82,8.0,15904.46,82.96,Normal
SKU_10431,Bakery,B,Urban Wholesale,Delhi Warehouse,2025-04-07 00:00:00,2025-05-18,118,80.0,7,10,47.0,1841.14,106,51,13.0,2816.1,87.32,Overstock
SKU_14388,Beverages,C,Metro Supply Co,Kolkata Warehouse,2023-03-05 00:00:00,2023-04-03,217,293.0,1,15,28.16,958.32,162,55,6.0,14633.7,93.05,Critical
